,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
876,Norte,AP,,16,,,,2022-02-04,5,845731.0,155838.0,550,2057,2,,,
877,Norte,AP,,16,,,,2022-02-05,5,845731.0,156261.0,423,2057,0,,,
878,Norte,AP,,16,,,,2022-02-06,6,845731.0,156500.0,239,2057,0,,,
879,Norte,AP,,16,,,,2022-02-07,6,845731.0,157127.0,627,2059,2,,,
880,Norte,AP,,16,,,,2022-02-08,6,845731.0,157750.0,623,2064,5,,,
881,Norte,AP,,16,,,,2022-02-09,6,845731.0,158214.0,464,2068,4,,,
882,Norte,AP,,16,,,,2022-02-10,6,845731.0,158560.0,346,2072,4,,,
883,Norte,AP,,16,,,,2022-02-11,6,845731.0,158926.0,366,2076,4,,,
884,Norte,AP,,16,,,,2022-02-12,6,845731.0,159081.0,155,2078,2,,,
885,Norte,AP,,16,,,,2022-02-13,7,845731.0,159149.0,68,2078,0,,,
886,Norte,AP,,16,,,,2022-02-14,7,845731.0,159244.0,95,2082,4,,,
887,Norte,AP,,16,,,,2022-02-15,7,845731.0,159609.0,365,2086,4,,,
888,Norte,AP,,16,,,,2022-02-16,7,845731.0,159695.0,86,2091,5,,,
889,Norte,AP,,16,,,,2022-02-17,7,845731.0,159765.0,70,2095,4,,,
890,Norte,AP,,16,,,,2022-02-18,7,845731.0,159832.0,67,2097,2,,,
891,Norte,AP,,16,,,,2022-02-19,7,845731.0,159874.0,42,2097,0,,,
892,Norte,AP,,16,,,,2022-02-20,8,845731.0,159900.0,26,2097,0,,,
893,Norte,AP,,16,,,,2022-02-21,8,845731.0,159929.0,29,2097,0,,,
894,Norte,AP,,16,,,,2022-02-22,8,845731.0,159973.0,44,2098,1,,,
895,Norte,AP,,16,,,,2022-02-23,8,845731.0,160025.0,52,2100,2,,,
896,Norte,AP,,16,,,,2022-02-24,8,845731.0,160053.0,28,2102,2,,,
897,Norte,AP,,16,,,,2022-02-25,8,845731.0,160072.0,19,2102,0,,,
898,Norte,AP,,16,,,,2022-02-26,8,845731.0,160078.0,6,2102,0,,,
899,Norte,AP,,16,,,,2022-02-27,9,845731.0,160087.0,9,2102,0,,,
900,Norte,AP,,16,,,,2022-02-28,9,845731.0,160096.0,9,2102,0,,,
901,Norte,AP,,16,,,,2022-03-01,9,845731.0,160104.0,8,2102,0,,,
902,Norte,AP,,16,,,,2022-03-02,9,845731.0,160112.0,8,2102,0,,,
903,Norte,AP,,16,,,,2022-03-03,9,845731.0,160123.0,11,2102,0,,,
904,Norte,AP,,16,,,,2022-03-04,9,845731.0,160128.0,5,2109,7,,,
905,Norte,AP,,16,,,,2022-03-05,9,845731.0,160135.0,7,2113,4,,,
906,Norte,AP,,16,,,,2022-03-06,10,845731.0,160138.0,3,2113,0,,,
907,Norte,AP,,16,,,,2022-03-07,10,845731.0,160139.0,1,2113,0,,,
908,Norte,AP,,16,,,,2022-03-08,10,845731.0,160149.0,10,2113,0,,,
909,Norte,AP,,16,,,,2022-03-09,10,845731.0,160169.0,20,2116,3,,,
910,Norte,AP,,16,,,,2022-03-10,10,845731.0,160198.0,29,2116,0,,,
911,Norte,AP,,16,,,,2022-03-11,10,845731.0,160202.0,4,2118,2,,,
912,Norte,AP,,16,,,,2022-03-12,10,845731.0,160205.0,3,2118,0,,,
913,Norte,AP,,16,,,,2022-03-13,11,845731.0,160210.0,5,2118,0,,,
914,Norte,AP,,16,,,,2022-03-14,11,845731.0,160211.0,1,2119,1,,,
915,Norte,AP,,16,,,,2022-03-15,11,845731.0,160217.0,6,2119,0,,,
916,Norte,AP,,16,,,,2022-03-16,11,845731.0,160221.0,4,2119,0,,,
917,Norte,AP,,16,,,,2022-03-17,11,845731.0,160248.0,27,2119,0,,,
918,Norte,AP,,16,,,,2022-03-18,11,845731.0,160255.0,7,2120,1,,,
919,Norte,AP,,16,,,,2022-03-19,11,845731.0,160258.0,3,2120,0,,,
920,Norte,AP,,16,,,,2022-03-20,12,845731.0,160260.0,2,2120,0,,,
921,Norte,AP,,16,,,,2022-03-21,12,845731.0,160265.0,5,2120,0,,,
922,Norte,AP,,16,,,,2022-03-22,12,845731.0,160275.0,10,2122,2,,,
923,Norte,AP,,16,,,,2022-03-23,12,845731.0,160288.0,13,2122,0,,,
924,Norte,AP,,16,,,,2022-03-24,12,845731.0,160301.0,13,2122,0,,,
925,Norte,AP,,16,,,,2022-03-25,12,845731.0,160314.0,13,2122,0,,,
926,Norte,AP,,16,,,,2022-03-26,12,845731.0,160321.0,7,2122,0,,,
927,Norte,AP,,16,,,,2022-03-27,13,845731.0,160328.0,7,2122,0,,,
928,Norte,AP,,16,,,,2022-03-28,13,845731.0,160329.0,1,2124,2,,,
929,Norte,AP,,16,,,,2022-03-29,13,845731.0,160336.0,7,2124,0,,,
930,Norte,AP,,16,,,,2022-03-30,13,845731.0,160337.0,1,2124,0,,,
931,Norte,AP,,16,,,,2022-03-31,13,845731.0,160341.0,4,2124,0,,,
932,Norte,AP,,16,,,,2022-04-01,13,845731.0,160346.0,5,2126,2,,,
933,Norte,AP,,16,,,,2022-04-02,13,845731.0,160347.0,1,2126,0,,,
934,Norte,AP,,16,,,,2022-04-03,14,845731.0,160347.0,0,2126,0,,,
935,Norte,AP,,16,,,,2022-04-04,14,845731.0,160349.0,2,2126,0,,,
936,Norte,AP,,16,,,,2022-04-05,14,845731.0,160351.0,2,2127,1,,,
937,Norte,AP,,16,,,,2022-04-06,14,845731.0,160358.0,7,2127,0,,,
938,Norte,AP,,16,,,,2022-04-07,14,845731.0,160360.0,2,2128,1,,,
939,Norte,AP,,16,,,,2022-04-08,14,845731.0,160360.0,0,2128,0,,,
940,Norte,AP,,16,,,,2022-04-09,14,845731.0,160360.0,0,2128,0,,,
941,Norte,AP,,16,,,,2022-04-10,15,845731.0,160360.0,0,2128,0,,,
942,Norte,AP,,16,,,,2022-04-11,15,845731.0,160361.0,1,2128,0,,,
943,Norte,AP,,16,,,,2022-04-12,15,845731.0,160363.0,2,2128,0,,,
944,Norte,AP,,16,,,,2022-04-13,15,845731.0,160364.0,1,2128,0,,,
945,Norte,AP,,16,,,,2022-04-14,15,845731.0,160364.0,0,2128,0,,,
946,Norte,AP,,16,,,,2022-04-15,15,845731.0,160369.0,5,2128,0,,,
947,Norte,AP,,16,,,,2022-04-16,15,845731.0,160369.0,0,2128,0,,,
948,Norte,AP,,16,,,,2022-04-17,16,845731.0,160369.0,0,2128,0,,,
949,Norte,AP,,16,,,,2022-04-18,16,845731.0,160370.0,1,2128,0,,,
950,Norte,AP,,16,,,,2022-04-19,16,845731.0,160370.0,0,2129,1,,,
951,Norte,AP,,16,,,,2022-04-20,16,845731.0,160371.0,1,2129,0,,,
952,Norte,AP,,16,,,,2022-04-21,16,845731.0,160373.0,2,2129,0,,,
953,Norte,AP,,16,,,,2022-04-22,16,845731.0,160375.0,2,2130,1,,,
954,Norte,AP,,16,,,,2022-04-23,16,845731.0,160380.0,5,2130,0,,,
955,Norte,AP,,16,,,,2022-04-24,17,845731.0,160380.0,0,2130,0,,,
956,Norte,AP,,16,,,,2022-04-25,17,845731.0,160380.0,0,2130,0,,,
957,Norte,AP,,16,,,,2022-04-26,17,845731.0,160385.0,5,2130,0,,,
958,Norte,AP,,16,,,,2022-04-27,17,845731.0,160388.0,3,2130,0,,,
959,Norte,AP,,16,,,,2022-04-28,17,845731.0,160391.0,3,2130,0,,,
960,Norte,AP,,16,,,,2022-04-29,17,845731.0,160392.0,1,2130,0,,,
961,Norte,AP,,16,,,,2022-04-30,17,845731.0,160392.0,0,2130,0,,,
962,Norte,AP,,16,,,,2022-05-01,18,845731.0,160392.0,0,2130,0,,,
963,Norte,AP,,16,,,,2022-05-02,18,845731.0,160393.0,1,2130,0,,,
964,Norte,AP,,16,,,,2022-05-03,18,845731.0,160394.0,1,2130,0,,,
965,Norte,AP,,16,,,,2022-05-04,18,845731.0,160394.0,0,2131,1,,,
966,Norte,AP,,16,,,,2022-05-05,18,845731.0,160395.0,1,2131,0,,,
967,Norte,AP,,16,,,,2022-05-06,18,845731.0,160400.0,5,2132,1,,,
968,Norte,AP,,16,,,,2022-05-07,18,845731.0,160400.0,0,2132,0,,,
969,Norte,AP,,16,,,,2022-05-08,19,845731.0,160400.0,0,2132,0,,,
970,Norte,AP,,16,,,,2022-05-09,19,845731.0,160401.0,1,2132,0,,,
971,Norte,AP,,16,,,,2022-05-10,19,845731.0,160401.0,0,2132,0,,,
972,Norte,AP,,16,,,,2022-05-11,19,845731.0,160401.0,0,2132,0,,,
973,Norte,AP,,16,,,,2022-05-12,19,845731.0,160401.0,0,2132,0,,,
974,Norte,AP,,16,,,,2022-05-13,19,845731.0,160402.0,1,2132,0,,,
975,Norte,AP,,16,,,,2022-05-14,19,845731.0,160402.0,0,2132,0,,,
976,Norte,AP,,16,,,,2022-05-15,20,845731.0,160404.0,2,2132,0,,,
977,Norte,AP,,16,,,,2022-05-16,20,845731.0,160406.0,2,2132,0,,,
978,Norte,AP,,16,,,,2022-05-17,20,845731.0,160406.0,0,2132,0,,,
979,Norte,AP,,16,,,,2022-05-18,20,845731.0,160408.0,2,2132,0,,,
980,Norte,AP,,16,,,,2022-05-19,20,845731.0,160415.0,7,2132,0,,,
981,Norte,AP,,16,,,,2022-05-20,20,845731.0,160416.0,1,2132,0,,,
982,Norte,TO,,17,,,,2022-01-01,52,1572866.0,235558.0,0,3939,0,,,
983,Norte,TO,,17,,,,2022-01-02,1,1572866.0,235558.0,0,3939,0,,,
984,Norte,TO,,17,,,,2022-01-03,1,1572866.0,235917.0,359,3942,3,,,
985,Norte,TO,,17,,,,2022-01-04,1,1572866.0,236554.0,637,3944,2,,,
986,Norte,TO,,17,,,,2022-01-05,1,1572866.0,237117.0,563,3945,1,,,
987,Norte,TO,,17,,,,2022-01-06,1,1572866.0,237760.0,643,3947,2,,,
988,Norte,TO,,17,,,,2022-01-07,1,1572866.0,238031.0,271,3949,2,,,
989,Norte,TO,,17,,,,2022-01-08,1,1572866.0,238746.0,715,3951,2,,,
990,Norte,TO,,17,,,,2022-01-09,2,1572866.0,238746.0,0,3951,0,,,
991,Norte,TO,,17,,,,2022-01-10,2,1572866.0,239022.0,276,3953,2,,,
992,Norte,TO,,17,,,,2022-01-11,2,1572866.0,240188.0,1166,3955,2,,,
993,Norte,TO,,17,,,,2022-01-12,2,1572866.0,241216.0,1028,3956,1,,,
994,Norte,TO,,17,,,,2022-01-13,2,1572866.0,241753.0,537,3959,3,,,
995,Norte,TO,,17,,,,2022-01-14,2,1572866.0,242824.0,1071,3963,4,,,
996,Norte,TO,,17,,,,2022-01-15,2,1572866.0,243157.0,333,3967,4,,,
997,Norte,TO,,17,,,,2022-01-16,3,1572866.0,243157.0,0,3967,0,,,
998,Norte,TO,,17,,,,2022-01-17,3,1572866.0,244197.0,1040,3972,5,,,
999,Norte,TO,,17,,,,2022-01-18,3,1572866.0,245897.0,1700,3976,4,,,
1000,Norte,TO,,17,,,,2022-01-19,3,1572866.0,247897.0,2000,3978,2,,,
1001,Norte,TO,,17,,,,2022-01-20,3,1572866.0,249695.0,1798,3980,2,,,
1002,Norte,TO,,17,,,,2022-01-21,3,1572866.0,251748.0,2053,3981,1,,,
1003,Norte,TO,,17,,,,2022-01-22,3,1572866.0,254144.0,2396,3983,2,,,
1004,Norte,TO,,17,,,,2022-01-23,4,1572866.0,254144.0,0,3983,0,,,
1005,Norte,TO,,17,,,,2022-01-24,4,1572866.0,255544.0,1400,3985,2,,,
1006,Norte,TO,,17,,,,2022-01-25,4,1572866.0,257971.0,2427,3986,1,,,
1007,Norte,TO,,17,,,,2022-01-26,4,1572866.0,260332.0,2361,3986,0,,,
1008,Norte,TO,,17,,,,2022-01-27,4,1572866.0,262540.0,2208,3989,3,,,
1009,Norte,TO,,17,,,,2022-01-28,4,1572866.0,264904.0,2364,3993,4,,,
1010,Norte,TO,,17,,,,2022-01-29,4,1572866.0,267537.0,2633,3997,4,,,
1011,Norte,TO,,17,,,,2022-01-30,5,1572866.0,267537.0,0,3997,0,,,
1012,Norte,TO,,17,,,,2022-01-31,5,1572866.0,269128.0,1591,4001,4,,,
1013,Norte,TO,,17,,,,2022-02-01,5,1572866.0,271819.0,2691,4004,3,,,
1014,Norte,TO,,17,,,,2022-02-02,5,1572866.0,273687.0,1868,4008,4,,,
1015,Norte,TO,,17,,,,2022-02-03,5,1572866.0,276380.0,2693,4013,5,,,
1016,Norte,TO,,17,,,,2022-02-04,5,1572866.0,278366.0,1986,4016,3,,,
1017,Norte,TO,,17,,,,2022-02-05,5,1572866.0,280382.0,2016,4018,2,,,
1018,Norte,TO,,17,,,,2022-02-06,6,1572866.0,280382.0,0,4018,0,,,
1019,Norte,TO,,17,,,,2022-02-07,6,1572866.0,281323.0,941,4021,3,,,
1020,Norte,TO,,17,,,,2022-02-08,6,1572866.0,283047.0,1724,4024,3,,,
1021,Norte,TO,,17,,,,2022-02-09,6,1572866.0,284778.0,1731,4028,4,,,
1022,Norte,TO,,17,,,,2022-02-10,6,1572866.0,286432.0,1654,4033,5,,,
1023,Norte,TO,,17,,,,2022-02-11,6,1572866.0,287907.0,1475,4039,6,,,
1024,Norte,TO,,17,,,,2022-02-12,6,1572866.0,289180.0,1273,4046,7,,,
1025,Norte,TO,,17,,,,2022-02-13,7,1572866.0,289180.0,0,4046,0,,,
1026,Norte,TO,,17,,,,2022-02-14,7,1572866.0,289784.0,604,4053,7,,,
1027,Norte,TO,,17,,,,2022-02-15,7,1572866.0,290978.0,1194,4060,7,,,
1028,Norte,TO,,17,,,,2022-02-16,7,1572866.0,292091.0,1113,4067,7,,,
1029,Norte,TO,,17,,,,2022-02-17,7,1572866.0,293112.0,1021,4074,7,,,
1030,Norte,TO,,17,,,,2022-02-18,7,1572866.0,294000.0,888,4081,7,,,
1031,Norte,TO,,17,,,,2022-02-19,7,1572866.0,294846.0,846,4086,5,,,
1032,Norte,TO,,17,,,,2022-02-20,8,1572866.0,294846.0,0,4086,0,,,
1033,Norte,TO,,17,,,,2022-02-21,8,1572866.0,295194.0,348,4090,4,,,
1034,Norte,TO,,17,,,,2022-02-22,8,1572866.0,295954.0,760,4093,3,,,
1035,Norte,TO,,17,,,,2022-02-23,8,1572866.0,296677.0,723,4095,2,,,
1036,Norte,TO,,17,,,,2022-02-24,8,1572866.0,297294.0,617,4099,4,,,
1037,Norte,TO,,17,,,,2022-02-25,8,1572866.0,297958.0,664,4103,4,,,
1038,Norte,TO,,17,,,,2022-02-26,8,1572866.0,298389.0,431,4106,3,,,
1039,Norte,TO,,17,,,,2022-02-27,9,1572866.0,298389.0,0,4106,0,,,
1040,Norte,TO,,17,,,,2022-02-28,9,1572866.0,298473.0,84,4109,3,,,
1041,Norte,TO,,17,,,,2022-03-01,9,1572866.0,298473.0,0,4109,0,,,
1042,Norte,TO,,17,,,,2022-03-02,9,1572866.0,298342.0,-131,4110,1,,,
1043,Norte,TO,,17,,,,2022-03-03,9,1572866.0,298669.0,327,4110,0,,,
1044,Norte,TO,,17,,,,2022-03-04,9,1572866.0,299081.0,412,4112,2,,,
1045,Norte,TO,,17,,,,2022-03-05,9,1572866.0,299391.0,310,4112,0,,,
1046,Norte,TO,,17,,,,2022-03-06,10,1572866.0,299391.0,0,4112,0,,,
1047,Norte,TO,,17,,,,2022-03-07,10,1572866.0,299547.0,156,4112,0,,,
1048,Norte,TO,,17,,,,2022-03-08,10,1572866.0,299846.0,299,4115,3,,,
1049,Norte,TO,,17,,,,2022-03-09,10,1572866.0,300114.0,268,4120,5,,,
1050,Norte,TO,,17,,,,2022-03-10,10,1572866.0,300499.0,385,4124,4,,,
1051,Norte,TO,,17,,,,2022-03-11,10,1572866.0,300717.0,218,4128,4,,,
1052,Norte,TO,,17,,,,2022-03-12,10,1572866.0,300943.0,226,4131,3,,,
1053,Norte,TO,,17,,,,2022-03-13,11,1572866.0,300943.0,0,4131,0,,,
1054,Norte,TO,,17,,,,2022-03-14,11,1572866.0,300957.0,14,4132,1,,,
1055,Norte,TO,,17,,,,2022-03-15,11,1572866.0,301172.0,215,4134,2,,,
1056,Norte,TO,,17,,,,2022-03-16,11,1572866.0,301296.0,124,4134,0,,,
1057,Norte,TO,,17,,,,2022-03-17,11,1572866.0,301424.0,128,4136,2,,,
1058,Norte,TO,,17,,,,2022-03-18,11,1572866.0,301540.0,116,4138,2,,,
1059,Norte,TO,,17,,,,2022-03-19,11,1572866.0,301647.0,107,4140,2,,,
1060,Norte,TO,,17,,,,2022-03-20,12,1572866.0,301647.0,0,4140,0,,,
1061,Norte,TO,,17,,,,2022-03-21,12,1572866.0,301866.0,219,4140,0,,,
1062,Norte,TO,,17,,,,2022-03-22,12,1572866.0,302166.0,300,4141,1,,,
1063,Norte,TO,,17,,,,2022-03-23,12,1572866.0,302289.0,123,4141,0,,,
1064,Norte,TO,,17,,,,2022-03-24,12,1572866.0,302387.0,98,4142,1,,,
1065,Norte,TO,,17,,,,2022-03-25,12,1572866.0,302443.0,56,4142,0,,,
1066,Norte,TO,,17,,,,2022-03-26,12,1572866.0,302502.0,59,4142,0,,,
1067,Norte,TO,,17,,,,2022-03-27,13,1572866.0,302502.0,0,4142,0,,,
1068,Norte,TO,,17,,,,2022-03-28,13,1572866.0,302509.0,7,4142,0,,,
1069,Norte,TO,,17,,,,2022-03-29,13,1572866.0,302606.0,97,4142,0,,,
1070,Norte,TO,,17,,,,2022-03-30,13,1572866.0,302731.0,125,4143,1,,,
1071,Norte,TO,,17,,,,2022-03-31,13,1572866.0,302826.0,95,4144,1,,,
1072,Norte,TO,,17,,,,2022-04-01,13,1572866.0,303003.0,177,4145,1,,,
1073,Norte,TO,,17,,,,2022-04-02,13,1572866.0,303089.0,86,4146,1,,,
1074,Norte,TO,,17,,,,2022-04-03,14,1572866.0,303089.0,0,4146,0,,,
1075,Norte,TO,,17,,,,2022-04-04,14,1572866.0,303096.0,7,4146,0,,,
1076,Norte,TO,,17,,,,2022-04-05,14,1572866.0,303238.0,142,4147,1,,,
1077,Norte,TO,,17,,,,2022-04-06,14,1572866.0,303331.0,93,4147,0,,,
1078,Norte,TO,,17,,,,2022-04-07,14,1572866.0,303476.0,145,4147,0,,,
1079,Norte,TO,,17,,,,2022-04-08,14,1572866.0,303549.0,73,4147,0,,,
1080,Norte,TO,,17,,,,2022-04-09,14,1572866.0,303615.0,66,4147,0,,,
1081,Norte,TO,,17,,,,2022-04-10,15,1572866.0,303615.0,0,4147,0,,,
1082,Norte,TO,,17,,,,2022-04-11,15,1572866.0,303624.0,9,4147,0,,,
1083,Norte,TO,,17,,,,2022-04-12,15,1572866.0,303723.0,99,4148,1,,,
1084,Norte,TO,,17,,,,2022-04-13,15,1572866.0,303775.0,52,4148,0,,,
1085,Norte,TO,,17,,,,2022-04-14,15,1572866.0,303775.0,0,4148,0,,,
1086,Norte,TO,,17,,,,2022-04-15,15,1572866.0,303775.0,0,4148,0,,,
1087,Norte,TO,,17,,,,2022-04-16,15,1572866.0,303775.0,0,4148,0,,,
1088,Norte,TO,,17,,,,2022-04-17,16,1572866.0,303775.0,0,4148,0,,,
1089,Norte,TO,,17,,,,2022-04-18,16,1572866.0,304195.0,420,4148,0,,,
1090,Norte,TO,,17,,,,2022-04-19,16,1572866.0,304142.0,-53,4148,0,,,
1091,Norte,TO,,17,,,,2022-04-20,16,1572866.0,304206.0,64,4149,1,,,
1092,Norte,TO,,17,,,,2022-04-21,16,1572866.0,304206.0,0,4149,0,,,
1093,Norte,TO,,17,,,,2022-04-22,16,1572866.0,304206.0,0,4149,0,,,
1094,Norte,TO,,17,,,,2022-04-23,16,1572866.0,304206.0,0,4149,0,,,
1095,Norte,TO,,17,,,,2022-04-24,17,1572866.0,304206.0,0,4149,0,,,
1096,Norte,TO,,17,,,,2022-04-25,17,1572866.0,304271.0,65,4150,1,,,
1097,Norte,TO,,17,,,,2022-04-26,17,1572866.0,304347.0,76,4150,0,,,
1098,Norte,TO,,17,,,,2022-04-27,17,1572866.0,304375.0,28,4150,0,,,
1099,Norte,TO,,17,,,,2022-04-28,17,1572866.0,304427.0,52,4151,1,,,
1100,Norte,TO,,17,,,,2022-04-29,17,1572866.0,304441.0,14,4153,2,,,
1101,Norte,TO,,17,,,,2022-04-30,17,1572866.0,304441.0,0,4153,0,,,
1102,Norte,TO,,17,,,,2022-05-01,18,1572866.0,304441.0,0,4153,0,,,
1103,Norte,TO,,17,,,,2022-05-02,18,1572866.0,304529.0,88,4153,0,,,
1104,Norte,TO,,17,,,,2022-05-03,18,1572866.0,304557.0,28,4153,0,,,
1105,Norte,TO,,17,,,,2022-05-04,18,1572866.0,304618.0,61,4153,0,,,
1106,Norte,TO,,17,,,,2022-05-05,18,1572866.0,304633.0,15,4153,0,,,
1107,Norte,TO,,17,,,,2022-05-06,18,1572866.0,304681.0,48,4153,0,,,
1108,Norte,TO,,17,,,,2022-05-07,18,1572866.0,304681.0,0,4153,0,,,
1109,Norte,TO,,17,,,,2022-05-08,19,1572866.0,304681.0,0,4153,0,,,
1110,Norte,TO,,17,,,,2022-05-09,19,1572866.0,304740.0,59,4154,1,,,
1111,Norte,TO,,17,,,,2022-05-10,19,1572866.0,304889.0,149,4154,0,,,
1112,Norte,TO,,17,,,,2022-05-11,19,1572866.0,304931.0,42,4156,2,,,
1113,Norte,TO,,17,,,,2022-05-12,19,1572866.0,304975.0,44,4156,0,,,
1114,Norte,TO,,17,,,,2022-05-13,19,1572866.0,305119.0,144,4156,0,,,
1115,Norte,TO,,17,,,,2022-05-14,19,1572866.0,305119.0,0,4156,0,,,
1116,Norte,TO,,17,,,,2022-05-15,20,1572866.0,305119.0,0,4156,0,,,
1117,Norte,TO,,17,,,,2022-05-16,20,1572866.0,305202.0,83,4156,0,,,
1118,Norte,TO,,17,,,,2022-05-17,20,1572866.0,305306.0,104,4156,0,,,
1119,Norte,TO,,17,,,,2022-05-18,20,1572866.0,305413.0,107,4156,0,,,
1120,Norte,TO,,17,,,,2022-05-19,20,1572866.0,305487.0,74,4156,0,,,
1121,Norte,TO,,17,,,,2022-05-20,20,1572866.0,305487.0,0,4156,0,,,
1122,Nordeste,MA,,21,,,,2022-01-01,52,7075181.0,370694.0,49,10377,0,,,
1123,Nordeste,MA,,21,,,,2022-01-02,1,7075181.0,370697.0,3,10378,1,,,
1124,Nordeste,MA,,21,,,,2022-01-03,1,7075181.0,370747.0,50,10381,3,,,
1125,Nordeste,MA,,21,,,,2022-01-04,1,7075181.0,370908.0,161,10384,3,,,
1126,Nordeste,MA,,21,,,,2022-01-05,1,7075181.0,371132.0,224,10386,2,,,
1127,Nordeste,MA,,21,,,,2022-01-06,1,7075181.0,371380.0,248,10390,4,,,
1128,Nordeste,MA,,21,,,,2022-01-07,1,7075181.0,371740.0,360,10394,4,,,
1129,Nordeste,MA,,21,,,,2022-01-08,1,7075181.0,371927.0,187,10396,2,,,
1130,Nordeste,MA,,21,,,,2022-01-09,2,7075181.0,372010.0,83,10397,1,,,
1131,Nordeste,MA,,21,,,,2022-01-10,2,7075181.0,372118.0,108,10399,2,,,
1132,Nordeste,MA,,21,,,,2022-01-11,2,7075181.0,372567.0,449,10401,2,,,
1133,Nordeste,MA,,21,,,,2022-01-12,2,7075181.0,373107.0,540,10402,1,,,
1134,Nordeste,MA,,21,,,,2022-01-13,2,7075181.0,373578.0,471,10406,4,,,
1135,Nordeste,MA,,21,,,,2022-01-14,2,7075181.0,374012.0,434,10411,5,,,
1136,Nordeste,MA,,21,,,,2022-01-15,2,7075181.0,374304.0,292,10413,2,,,
1137,Nordeste,MA,,21,,,,2022-01-16,3,7075181.0,374392.0,88,10418,5,,,
1138,Nordeste,MA,,21,,,,2022-01-17,3,7075181.0,374563.0,171,10422,4,,,
1139,Nordeste,MA,,21,,,,2022-01-18,3,7075181.0,375086.0,523,10427,5,,,
1140,Nordeste,MA,,21,,,,2022-01-19,3,7075181.0,375725.0,639,10431,4,,,
1141,Nordeste,MA,,21,,,,2022-01-20,3,7075181.0,376549.0,824,10433,2,,,
1142,Nordeste,MA,,21,,,,2022-01-21,3,7075181.0,377458.0,909,10438,5,,,
1143,Nordeste,MA,,21,,,,2022-01-22,3,7075181.0,378111.0,653,10443,5,,,
1144,Nordeste,MA,,21,,,,2022-01-23,4,7075181.0,378415.0,304,10447,4,,,
1145,Nordeste,MA,,21,,,,2022-01-24,4,7075181.0,378988.0,573,10452,5,,,
1146,Nordeste,MA,,21,,,,2022-01-25,4,7075181.0,380137.0,1149,10454,2,,,
1147,Nordeste,MA,,21,,,,2022-01-26,4,7075181.0,381652.0,1515,10457,3,,,
1148,Nordeste,MA,,21,,,,2022-01-27,4,7075181.0,383200.0,1548,10462,5,,,
1149,Nordeste,MA,,21,,,,2022-01-28,4,7075181.0,384940.0,1740,10470,8,,,
1150,Nordeste,MA,,21,,,,2022-01-29,4,7075181.0,385884.0,944,10477,7,,,
1151,Nordeste,MA,,21,,,,2022-01-30,5,7075181.0,386148.0,264,10483,6,,,
1152,Nordeste,MA,,21,,,,2022-01-31,5,7075181.0,386567.0,419,10488,5,,,
1153,Nordeste,MA,,21,,,,2022-02-01,5,7075181.0,387989.0,1422,10495,7,,,
1154,Nordeste,MA,,21,,,,2022-02-02,5,7075181.0,389276.0,1287,10501,6,,,
1155,Nordeste,MA,,21,,,,2022-02-03,5,7075181.0,390765.0,1489,10510,9,,,
1156,Nordeste,MA,,21,,,,2022-02-04,5,7075181.0,392338.0,1573,10519,9,,,
1157,Nordeste,MA,,21,,,,2022-02-05,5,7075181.0,393087.0,749,10526,7,,,
1158,Nordeste,MA,,21,,,,2022-02-06,6,7075181.0,393466.0,379,10534,8,,,
1159,Nordeste,MA,,21,,,,2022-02-07,6,7075181.0,393535.0,69,10543,9,,,
1160,Nordeste,MA,,21,,,,2022-02-08,6,7075181.0,394839.0,1304,10552,9,,,
1161,Nordeste,MA,,21,,,,2022-02-09,6,7075181.0,396564.0,1725,10562,10,,,
1162,Nordeste,MA,,21,,,,2022-02-10,6,7075181.0,398065.0,1501,10574,12,,,
1163,Nordeste,MA,,21,,,,2022-02-11,6,7075181.0,399650.0,1585,10588,14,,,
1164,Nordeste,MA,,21,,,,2022-02-12,6,7075181.0,400515.0,865,10601,13,,,
1165,Nordeste,MA,,21,,,,2022-02-13,7,7075181.0,400604.0,89,10613,12,,,
1166,Nordeste,MA,,21,,,,2022-02-14,7,7075181.0,401125.0,521,10627,14,,,
1167,Nordeste,MA,,21,,,,2022-02-15,7,7075181.0,402329.0,1204,10639,12,,,
1168,Nordeste,MA,,21,,,,2022-02-16,7,7075181.0,403624.0,1295,10649,10,,,
1169,Nordeste,MA,,21,,,,2022-02-17,7,7075181.0,405026.0,1402,10662,13,,,
1170,Nordeste,MA,,21,,,,2022-02-18,7,7075181.0,406369.0,1343,10672,10,,,
1171,Nordeste,MA,,21,,,,2022-02-19,7,7075181.0,407053.0,684,10683,11,,,
1172,Nordeste,MA,,21,,,,2022-02-20,8,7075181.0,407253.0,200,10697,14,,,
1173,Nordeste,MA,,21,,,,2022-02-21,8,7075181.0,407630.0,377,10710,13,,,
1174,Nordeste,MA,,21,,,,2022-02-22,8,7075181.0,408928.0,1298,10725,15,,,
1175,Nordeste,MA,,21,,,,2022-02-23,8,7075181.0,410211.0,1283,10739,14,,,
1176,Nordeste,MA,,21,,,,2022-02-24,8,7075181.0,411512.0,1301,10751,12,,,
1177,Nordeste,MA,,21,,,,2022-02-25,8,7075181.0,412474.0,962,10764,13,,,
1178,Nordeste,MA,,21,,,,2022-02-26,8,7075181.0,412820.0,346,10773,9,,,
